ScenarioTag,ConfiguredSNR_dB,AppliedSNR_dB,UKFEnabled,PositionIndex,TrialIndex,RefTxIndex,Force2D,ZFixed,GateMeters,GeometryPoor,CentroidFallback,CentroidReason,SolverTag,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,HorizontalError,VerticalError,Error3D,PositionError,MaxCorrStrongest,MaxCorrAverage,Detections,PathLossMean,PathLossBest,PathLossWorst,AvailableTx,MaxCorrSeries,TDOAMeters,TDOASeconds,PropagationLossSeries,PropagationDelaySeries,AvailableMask,IsLOSMask,SelectedAnchors,BaselineAnchors,CandidateAnchors,RansacInliers,ResidualSeries,CoarseEstimate,CoarseCovariance,DetectedMask,TxPositions
snrRun_SNR5.0_UKF1,5,5,1,9,1,7,1,1.8,30,0,0,,,-1.5,31.8888888888889,1.6,-2.49337669074921,32.2591320401085,1.8,1.06013076587223,0.2,1.07883142369364,1.06013076587223,1,0.323629154161673,7,78.1201527598827,56.6692361182095,93.6327904345782,12,[0.191074;0.254548;0;0;0.195044;0;1;0.169019;0;0.321696;0.134024;0],[21.9575 4.87943 NaN NaN 9.75887 NaN 0 24.3972 NaN 21.9575 26.8369 NaN],[7.32422e-08 1.6276e-08 NaN NaN 3.25521e-08 NaN 0 8.13802e-08 NaN 7.32422e-08 8.95182e-08 NaN],[77.6869;92.691;74.2508;93.6328;67.0086;92.6487;56.6692;70.898;68.4832;72.0051;86.7855;84.6819],[8.23999e-08 2.92568e-08 1.1729e-07 1.09868e-07 5.0951e-08 4.60652e-08 1.54947e-08 7.97304e-08 6.03783e-08 9.05688e-08 9.30432e-08 7.05877e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 0 0],[10 1 2 5 8 11],[10 1 2],[1 2 5 8 10 11],[1 1 1 1 1 1],[1.77886 1.01056 NaN NaN 0.743441 NaN NaN 3.74202 NaN 1.31515 2.58321 NaN],[-6.73054 28.6546 1.8],,[1 1 0 0 1 0 1 1 0 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,10,1,7,1,1.8,30,0,0,,,-1.5,35,1.6,-2.40815777574601,35.0831634473762,1.8,0.911957622166429,0.2,0.933630925273712,0.911957622166429,1,0.544232322294858,7,78.5499024510338,59.6648385344298,108.155536608206,12,[0.671021;0.487069;0;0;0.433885;0.266892;1;0;0.38502;0.565739;0;0],[17.078 0 NaN NaN 9.75887 7.31915 0 NaN 14.6383 26.8369 NaN NaN],[5.69661e-08 0 NaN NaN 3.25521e-08 2.44141e-08 0 NaN 4.88281e-08 8.95182e-08 NaN NaN],[79.1259;59.8671;87.0501;108.156;67.8907;66.6909;59.6648;85.7659;69.7874;72.9396;98.2857;87.3752],[7.60432e-08 2.23911e-08 1.26293e-07 1.21844e-07 5.6397e-08 4.91212e-08 2.18758e-08 8.93459e-08 7.01604e-08 1.00856e-07 1.02498e-07 8.08773e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 1 0 0 1 1 1 0 1 1 0 0],[1 6 5 10 2 9],[1 6 5],[1 2 5 6 9 10],[1 1 1 1 1 1],[0.73226 0.665022 NaN NaN 0.587182 1.25598 NaN NaN 0.0544319 3.01012 NaN NaN],[1.15623 32.4963 1.8],,[1 1 0 0 1 1 1 0 1 1 0 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,1,2,10,1,1.8,30,0,0,,,-1.5,7,1.6,-1.31545810338734,7.41833813401239,1.8,0.457233535487465,0.2,0.499061625427529,0.457233535487465,1,0.692051446376881,5,74.2724943653365,55.9322435668381,103.055584441328,12,[0;0;0;0.934095;0;0;0.631193;0;0.224435;1;0.670534;0],[NaN NaN NaN 9.75887 NaN NaN 19.5177 NaN 4.87943 0 2.43972 NaN],[NaN NaN NaN 3.25521e-08 NaN NaN 6.51042e-08 NaN 1.6276e-08 0 8.13802e-09 NaN],[92.7812;80.4338;68.9883;66.6668;70.4037;80.5648;70.7091;103.056;63.599;55.9322;60.1605;77.9749],[1.5044e-07 1.06796e-07 6.39939e-08 4.89851e-08 7.5319e-08 7.47721e-08 7.80148e-08 3.79761e-08 3.44089e-08 1.42342e-08 2.31605e-08 1.95181e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 1 1 0 1 0 1 1 1 0],[4 9 7 11],[4 9 7],[4 7 9 11],[1 1 1 1],[NaN NaN NaN 0.151271 NaN NaN 0.152066 NaN 1.51511 NaN 0.259656 NaN],[-4.82248 8.73456 1.8],,[0 0 0 1 0 0 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,2,2,10,1,1.8,30,0,0,,,-1.5,10.1111111111111,1.6,-0.898175279876538,9.10819559396936,1.8,1.16962922683874,0.2,1.18660546445539,1.16962922683874,1,0.657594421788122,6,72.6380346360411,59.385798558209,92.8172236088842,12,[0;0;0;0;0.590009;0;0.68557;0.786829;0.375375;1;0.507783;0],[NaN NaN NaN NaN 12.1986 NaN 14.6383 2.43972 2.43972 0 0 NaN],[NaN NaN NaN NaN 4.06901e-08 NaN 4.88281e-08 8.13802e-09 8.13802e-09 0 0 NaN],[89.4898;87.1617;69.4448;92.8172;69.4308;77.1314;69.4947;62.9775;61.545;59.3858;61.8008;70.9769],[1.41678e-07 9.6604e-08 6.74468e-08 5.35834e-08 6.73386e-08 6.57315e-08 6.78356e-08 3.2033e-08 2.71627e-08 2.11842e-08 2.79744e-08 1.15247e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 1 0],[8 5 7 11 9],[8 5 7],[5 7 8 9 11],[1 1 1 1 1],[NaN NaN NaN NaN 1.71465 NaN 0.901899 0.207852 0.472042 NaN 1.16359 NaN],[2.52927e-14 5.43476 1.8],,[0 0 0 0 1 0 1 1 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,3,2,10,1,1.8,30,0,0,,,-1.5,13.2222222222222,1.6,-1.40033302448461,12.040675186634,1.8,1.18574318607176,0.2,1.20249195561368,1.18574318607176,1,0.453008648557541,8,78.8306536463513,59.9159814575286,96.6122360231788,12,[0;0;0;0.195174;0.528855;0;0.372714;0.266338;0.262703;1;0.726976;0.271309],[NaN NaN NaN 19.5177 9.75887 NaN 7.31915 12.1986 -2.43972 0 0 -4.87943],[NaN NaN NaN 6.51042e-08 3.25521e-08 NaN 2.44141e-08 4.06901e-08 -8.13802e-09 0 0 -1.6276e-08],[84.9337;93.3348;86.0817;94.3047;68.4423;84.6244;68.0932;96.6122;59.916;62.4575;63.8141;83.3533],[1.31761e-07 8.67152e-08 7.24386e-08 5.95603e-08 6.00949e-08 5.77492e-08 5.77272e-08 3.39421e-08 2.25176e-08 3.01714e-08 3.52719e-08 1.5271e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 0 1 0 1 0 1 1 1 0],[11 5 12 7 8 9],[11 5 12],[4 5 7 8 9 11 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.304565 NaN 1.63064 10.6456 0.470868 NaN 1.77758 0.00505134],[-6.36397 13.2919 1.8],,[0 0 0 1 1 0 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,4,2,12,1,1.8,30,0,0,,,-1.5,16.3333333333333,1.6,-1.22661885945905,16.0861561920374,1.8,0.368556355504442,0.2,0.41932539534676,0.368556355504442,1,0.599232024876141,8,74.2764896214082,59.2624971485537,97.037858758256,12,[0.37789;0;0;0;0.325287;0.761381;0.672295;0.321775;0.815907;0.519321;0;1],[29.2766 NaN NaN NaN 9.75887 7.31915 7.31915 17.078 0 4.87943 NaN 0],[9.76563e-08 NaN NaN NaN 3.25521e-08 2.44141e-08 2.44141e-08 5.69661e-08 0 1.6276e-08 NaN 0],[74.6435;87.7614;89.4948;97.0379;67.4951;66.9333;66.4422;75.5117;59.7822;64.872;82.0814;59.2625],[1.22715e-07 7.64747e-08 7.95274e-08 6.91071e-08 5.38859e-08 5.05109e-08 4.77344e-08 3.83778e-08 2.21733e-08 3.98402e-08 4.3964e-08 2.08856e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 0 0 0 1 1 1 0 1 1 0 1],[9 6 10 7 5 1],[9 6 10],[1 5 6 7 8 9 10],[1 1 1 1 1 1],[0.171022 NaN NaN NaN 0.653725 0.447036 0.475674 NaN 0.190043 1.00388 NaN NaN],[-4.01968 16.9748 1.8],,[1 0 0 0 1 1 1 1 1 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,5,2,4,1,1.8,30,0,0,,,-1.5,19.4444444444444,1.6,-1.50995429618854,18.7724883747319,1.8,0.672029796687769,0.2,0.701159074416216,0.672029796687769,1,0.543614856419331,8,71.7861433228522,61.2644698009537,89.7019488463796,12,[0.225367;0;0;1;0.461646;0.437256;0.678874;0.485366;0;0.777262;0;0.283147],[14.6383 NaN NaN 0 -7.31915 -7.31915 -9.75887 -7.31915 NaN -7.31915 NaN -12.1986],[4.88281e-08 NaN NaN 0 -2.44141e-08 -2.44141e-08 -3.25521e-08 -2.44141e-08 NaN -2.44141e-08 NaN -4.06901e-08],[84.5649;76.8616;89.7019;70.2749;66.6882;65.8537;64.4495;65.9157;61.2645;66.8093;86.5785;62.4709],[1.1392e-07 6.63726e-08 8.48779e-08 7.4211e-08 4.91058e-08 4.46073e-08 3.79487e-08 4.4927e-08 2.62994e-08 4.97952e-08 5.33021e-08 3.02182e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 1 1 1 1 1 1 1 0 1],[10 6 5 8 7 12],[10 6 5],[1 5 6 7 8 10 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.404466 0.528086 0.0113376 1.36304 NaN 0.30342 NaN 1.2101],[-3.55059 17.2885 1.8],,[1 0 0 1 1 1 1 1 0 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,6,2,7,1,1.8,30,0,0,,,-1.5,22.5555555555556,1.6,-1.16589587184593,22.1963656751436,1.8,0.49055370617287,0.2,0.529757433775061,0.49055370617287,1,0.350988703863962,12,68.280355126121,61.9878647874827,77.6428813914897,12,[0.198387;0.174733;0.269937;0.399897;0.405579;0.303426;1;0.22352;0.399623;0.31681;0.189358;0.330594],[21.9575 7.31915 17.078 14.6383 4.87943 2.43972 0 7.31915 0 14.6383 9.75887 2.43972],[7.32422e-08 2.44141e-08 5.69661e-08 4.88281e-08 1.6276e-08 8.13802e-09 0 2.44141e-08 0 4.88281e-08 3.25521e-08 8.13802e-09],[73.3208;67.9085;72.1691;71.2051;66.1584;65.0237;61.9879;67.306;63.3072;68.4132;77.6429;64.9215],[1.05381e-07 5.65128e-08 9.22949e-08 8.25994e-08 4.62002e-08 4.0542e-08 2.85835e-08 5.27255e-08 3.32723e-08 5.98938e-08 6.26252e-08 4.00681e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 1 0 1],[5 6 10 4 12 9],[5 6 10],[1 2 3 4 5 6 8 9 10 11 12],[1 1 1 1 1 1],[NaN NaN NaN 1.04766 0.816284 0.299974 NaN NaN 1.69131 5.25778 NaN 0.740998],[-2.63052 21.7261 1.8],,[1 1 1 1 1 1 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,7,2,7,1,1.8,30,0,0,,,-1.5,25.6666666666667,1.6,-1.4697006355584,26.061145602655,1.8,0.395640850297437,0.2,0.443318939843629,0.395640850297437,1,0.437206439910203,8,70.8512146872456,58.9861796528709,80.9980420658704,12,[0.460212;0;0.214356;0;0.212629;0.260112;1;0;0.221946;0.66065;0.467747;0],[24.3972 NaN 24.3972 NaN 14.6383 7.31915 0 NaN 9.75887 17.078 17.078 NaN],[8.13802e-08 NaN 8.13802e-08 NaN 4.88281e-08 2.44141e-08 0 NaN 3.25521e-08 5.69661e-08 5.69661e-08 NaN],[80.998;76.4531;72.8868;80.0449;66.0314;64.6636;58.9862;68.6139;65.2656;69.7767;70.0623;76.432],[9.72214e-08 4.68877e-08 1.00245e-07 9.13978e-08 4.55293e-08 3.88958e-08 2.02316e-08 6.12937e-08 4.16872e-08 7.0074e-08 7.24165e-08 5.01396e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 1 1 1 1 1 1 0],[10 1 6 3 11 9],[10 1 6],[1 3 5 6 9 10 11],[1 1 1 1 1 1],[1.34631 NaN 1.1964 NaN NaN 0.540234 NaN NaN 1.61677 0.224671 0.561155 NaN],[-8.56948 25.1855 1.8],,[1 0 1 0 1 1 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,8,2,7,1,1.8,30,0,0,,,-1.5,28.7777777777778,1.6,-2.09050932178509,29.2565600448213,1.8,0.760219519843071,0.2,0.786087602211375,0.760219519843071,1,0.373290022580968,7,73.053011870908,56.2303425053848,91.4486909356749,12,[0.368996;0.299573;0;0;0.16186;0;1;0.169577;0;0.450888;0.162136;0],[21.9575 7.31915 NaN NaN 26.8369 NaN 0 21.9575 NaN 19.5177 26.8369 NaN],[7.32422e-08 2.44141e-08 NaN NaN 8.95182e-08 NaN 0 7.32422e-08 NaN 6.51042e-08 8.95182e-08 NaN],[71.9034;64.3785;73.5827;91.4487;66.3423;64.9;56.2303;80.9951;66.9885;70.9604;87.7331;81.1732],[8.95142e-08 3.76398e-08 1.08606e-07 1.00884e-07 4.71886e-08 3.99687e-08 1.47312e-08 7.03648e-08 5.08329e-08 8.03047e-08 8.23913e-08 6.0333e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 0 1 1 1 0 1 1 0 0],[10 1 2 8 11],[10 1 2],[1 2 5 8 10 11],[1 1 1 0 1 1],[0.465667 0.730179 NaN NaN NaN NaN NaN 3.49932 NaN 1.36968 4.93703 NaN],[-1.83931 29.9378 1.8],,[1 1 0 0 1 0 1 1 0 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,9,2,7,1,1.8,30,0,0,,,-1.5,31.8888888888889,1.6,-2.49284514829609,32.0866258901259,1.8,1.01234451159341,0.2,1.03191153213505,1.01234451159341,1,0.356475627278755,6,78.1201527598827,56.6692361182095,93.6327904345782,12,[0.191902;0.250235;0;0;0.205812;0;1;0.175611;0;0.315294;0;0],[21.9575 4.87943 NaN NaN 9.75887 NaN 0 24.3972 NaN 21.9575 NaN NaN],[7.32422e-08 1.6276e-08 NaN NaN 3.25521e-08 NaN 0 8.13802e-08 NaN 7.32422e-08 NaN NaN],[77.6869;92.691;74.2508;93.6328;67.0086;92.6487;56.6692;70.898;68.4832;72.0051;86.7855;84.6819],[8.23999e-08 2.92568e-08 1.1729e-07 1.09868e-07 5.0951e-08 4.60652e-08 1.54947e-08 7.97304e-08 6.03783e-08 9.05688e-08 9.30432e-08 7.05877e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 0 0],[10 1 2 5 8],[10 1 2],[1 2 5 8 10],[1 1 1 1 1],[1.56328 0.948315 NaN NaN 0.786678 NaN NaN 4.03512 NaN 1.11047 NaN NaN],[-6.58697 28.5627 1.8],,[1 1 0 0 1 0 1 1 0 1 0 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,10,2,7,1,1.8,30,0,0,,,-1.5,35,1.6,-2.23817554600693,35.033893932184,1.8,0.738953270079725,0.2,0.765540289835564,0.738953270079725,1,0.539617004800316,7,78.5499024510338,59.6648385344298,108.155536608206,12,[0.661094;0.474389;0;0;0.42977;0.258788;1;0;0.382863;0.570415;0;0],[17.078 0 NaN NaN 9.75887 7.31915 0 NaN 14.6383 26.8369 NaN NaN],[5.69661e-08 0 NaN NaN 3.25521e-08 2.44141e-08 0 NaN 4.88281e-08 8.95182e-08 NaN NaN],[79.1259;59.8671;87.0501;108.156;67.8907;66.6909;59.6648;85.7659;69.7874;72.9396;98.2857;87.3752],[7.60432e-08 2.23911e-08 1.26293e-07 1.21844e-07 5.6397e-08 4.91212e-08 2.18758e-08 8.93459e-08 7.01604e-08 1.00856e-07 1.02498e-07 8.08773e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 1 0 0 1 1 1 0 1 1 0 0],[1 6 5 10 2 9],[1 6 5],[1 2 5 6 9 10],[1 1 1 1 1 1],[0.752982 0.706849 NaN NaN 0.575162 1.30423 NaN NaN 0.0450383 2.9932 NaN NaN],[-1.71634 35.5379 1.8],,[1 1 0 0 1 1 1 0 1 1 0 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR15.0_UKF0,15,15,0,1,1,10,1,1.8,30,0,0,,,-1.5,7,1.6,-1.18668499669334,6.70078461238415,1.8,0.433239125060464,0.2,0.477175166456886,0.433239125060464,1,0.694211443458381,5,74.2724943653365,55.9322435668381,103.055584441328,12,[0;0;0;0.934451;0;0;0.630653;0;0.223495;1;0.682458;0],[NaN NaN NaN 9.75887 NaN NaN 19.5177 NaN 4.87943 0 2.43972 NaN],[NaN NaN NaN 3.25521e-08 NaN NaN 6.51042e-08 NaN 1.6276e-08 0 8.13802e-09 NaN],[92.7812;80.4338;68.9883;66.6668;70.4037;80.5648;70.7091;103.056;63.599;55.9322;60.1605;77.9749],[1.5044e-07 1.06796e-07 6.39939e-08 4.89851e-08 7.5319e-08 7.47721e-08 7.80148e-08 3.79761e-08 3.44089e-08 1.42342e-08 2.31605e-08 1.95181e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 1 1 0 1 0 1 1 1 0],[4 9 7 11],[4 9 7],[4 7 9 11],[1 1 1 1],[NaN NaN NaN 0.154195 NaN NaN 0.150673 NaN 1.5157 NaN 0.256683 NaN],[-4.09194 3.13376 1.8],,[0 0 0 1 0 0 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR15.0_UKF0,15,15,0,2,1,10,1,1.8,30,0,0,,,-1.5,10.1111111111111,1.6,-0.838181175193015,10.1201758783467,1.8,0.66188090082275,0.2,0.691437869134989,0.66188090082275,1,0.657461228828987,6,72.6380346360411,59.385798558209,92.8172236088842,12,[0;0;0;0;0.58967;0;0.674502;0.786776;0.374042;1;0.519778;0],[NaN NaN NaN NaN 12.1986 NaN 14.6383 2.43972 2.43972 0 0 NaN],[NaN NaN NaN NaN 4.06901e-08 NaN 4.88281e-08 8.13802e-09 8.13802e-09 0 0 NaN],[89.4898;87.1617;69.4448;92.8172;69.4308;77.1314;69.4947;62.9775;61.545;59.3858;61.8008;70.9769],[1.41678e-07 9.6604e-08 6.74468e-08 5.35834e-08 6.73386e-08 6.57315e-08 6.78356e-08 3.2033e-08 2.71627e-08 2.11842e-08 2.79744e-08 1.15247e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 1 0],[8 5 7 11 9],[8 5 7],[5 7 8 9 11],[1 1 1 1 1],[NaN NaN NaN NaN 1.70697 NaN 0.915198 0.226119 0.477619 NaN 1.15103 NaN],[-5.52076e-15 12.5 1.8],,[0 0 0 0 1 0 1 1 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR15.0_UKF0,15,15,0,3,1,10,1,1.8,30,0,0,,,-1.5,13.2222222222222,1.6,-1.61027428582599,12.8958535414866,1.8,0.344495187019386,0.2,0.398342734186933,0.344495187019386,1,0.423946900885396,9,78.8306536463513,59.9159814575286,96.6122360231788,12,[0.182502;0;0;0.196554;0.533829;0;0.375388;0.258942;0.256456;1;0.731636;0.280215],[31.7163 NaN NaN 19.5177 9.75887 NaN 7.31915 12.1986 -2.43972 0 0 -4.87943],[1.05794e-07 NaN NaN 6.51042e-08 3.25521e-08 NaN 2.44141e-08 4.06901e-08 -8.13802e-09 0 0 -1.6276e-08],[84.9337;93.3348;86.0817;94.3047;68.4423;84.6244;68.0932;96.6122;59.916;62.4575;63.8141;83.3533],[1.31761e-07 8.67152e-08 7.24386e-08 5.95603e-08 6.00949e-08 5.77492e-08 5.77272e-08 3.39421e-08 2.25176e-08 3.01714e-08 3.52719e-08 1.5271e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 0 1 0 1 0 1 1 1 0],[11 5 12 7 8 9],[11 5 12],[1 4 5 7 8 9 11 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.305296 NaN 1.57979 10.7661 0.493848 NaN 1.69117 0.0808204],[-6.36397 13.2919 1.8],,[1 0 0 1 1 0 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR15.0_UKF0,15,15,0,4,1,12,1,1.8,30,0,0,,,-1.5,16.3333333333333,1.6,-1.33712694231106,17.0697540288009,1.8,0.754216861143975,0.2,0.78028396986858,0.754216861143975,1,0.630568953938908,7,74.2764896214082,59.2624971485537,97.037858758256,12,[0.345318;0;0;0;0.336668;0.761564;0.65013;0;0.821791;0.498512;0;1],[29.2766 NaN NaN NaN 9.75887 7.31915 7.31915 NaN 0 4.87943 NaN 0],[9.76563e-08 NaN NaN NaN 3.25521e-08 2.44141e-08 2.44141e-08 NaN 0 1.6276e-08 NaN 0],[74.6435;87.7614;89.4948;97.0379;67.4951;66.9333;66.4422;75.5117;59.7822;64.872;82.0814;59.2625],[1.22715e-07 7.64747e-08 7.95274e-08 6.91071e-08 5.38859e-08 5.05109e-08 4.77344e-08 3.83778e-08 2.21733e-08 3.98402e-08 4.3964e-08 2.08856e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 0 0 0 1 1 1 0 1 1 0 1],[9 6 10 7 5 1],[9 6 10],[1 5 6 7 9 10],[1 1 1 1 1 1],[0.16807 NaN NaN NaN 0.650733 0.431898 0.481857 NaN 0.19918 1.0102 NaN NaN],[-1.68973 17.3781 1.8],,[1 0 0 0 1 1 1 0 1 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR15.0_UKF0,15,15,0,5,1,4,1,1.8,30,0,0,,,-1.5,19.4444444444444,1.6,-1.69358108991313,18.6764798138868,1.8,0.791986939386902,0.2,0.816849626405884,0.791986939386902,1,0.54316759755445,8,71.7861433228522,61.2644698009537,89.7019488463796,12,[0.232665;0;0;1;0.457781;0.432975;0.679892;0.492588;0;0.77553;0;0.273909],[14.6383 NaN NaN 0 -7.31915 -7.31915 -9.75887 -7.31915 NaN -7.31915 NaN -12.1986],[4.88281e-08 NaN NaN 0 -2.44141e-08 -2.44141e-08 -3.25521e-08 -2.44141e-08 NaN -2.44141e-08 NaN -4.06901e-08],[84.5649;76.8616;89.7019;70.2749;66.6882;65.8537;64.4495;65.9157;61.2645;66.8093;86.5785;62.4709],[1.1392e-07 6.63726e-08 8.48779e-08 7.4211e-08 4.91058e-08 4.46073e-08 3.79487e-08 4.4927e-08 2.62994e-08 4.97952e-08 5.33021e-08 3.02182e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 1 1 1 1 1 1 1 0 1],[10 6 5 8 7 12],[10 6 5],[1 5 6 7 8 10 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.402974 0.525388 0.0121663 1.36261 NaN 0.305761 NaN 1.21121],[-2.25628 19.407 1.8],,[1 0 0 1 1 1 1 1 0 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR15.0_UKF0,15,15,0,6,1,7,1,1.8,30,0,0,,,-1.5,22.5555555555556,1.6,-0.822353095594078,22.6750567638236,1.8,0.688103092442147,0.2,0.71657928090927,0.688103092442147,1,0.375973345219479,11,68.280355126121,61.9878647874827,77.6428813914897,12,[0.204673;0;0.288034;0.396924;0.418549;0.320941;1;0.238238;0.398316;0.333849;0.196078;0.340105],[21.9575 NaN 17.078 14.6383 4.87943 2.43972 0 7.31915 0 14.6383 9.75887 2.43972],[7.32422e-08 NaN 5.69661e-08 4.88281e-08 1.6276e-08 8.13802e-09 0 2.44141e-08 0 4.88281e-08 3.25521e-08 8.13802e-09],[73.3208;67.9085;72.1691;71.2051;66.1584;65.0237;61.9879;67.306;63.3072;68.4132;77.6429;64.9215],[1.05381e-07 5.65128e-08 9.22949e-08 8.25994e-08 4.62002e-08 4.0542e-08 2.85835e-08 5.27255e-08 3.32723e-08 5.98938e-08 6.26252e-08 4.00681e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 1 0 1],[5 6 10 4 12 9],[5 6 10],[1 3 4 5 6 8 9 10 11 12],[1 1 1 1 1 1],[NaN NaN NaN 1.12467 0.873018 0.294013 NaN NaN 1.79545 5.15143 NaN 0.837808],[-0.828075 22.8731 1.8],,[1 0 1 1 1 1 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
